Ligand_ID,Mean_Affinity,Time
DB16846,-8.33,11.57313037
DB15034,-8.33,53.37000632
DB16124,-8.32,29.52883959
DB13756,-8.32,27.04495025
DB03326,-8.31,55.7020936
DB17143,-8.31,23.41932797
DB12886,-8.31,17.80928278
DB15308,-8.31,18.65030503
DB00872,-8.31,10.52894187
DB07456,-8.31,25.63511062
DB15345,-8.3,14.63384891
DB08487,-8.3,33.14826512
DB11791,-8.3,24.84062886
DB18373,-8.3,41.19988656
DB12154,-8.28,43.2365725
DB08237,-8.28,38.18398476
DB06595,-8.28,24.21393323
DB12742,-8.28,22.67673516
DB15291,-8.28,33.08830214
DB11852,-8.28,37.33828568
DB07247,-8.27,21.97189593
DB17166,-8.27,22.21627474
DB11785,-8.27,19.28840804
DB15269,-8.27,30.27406573
DB02358,-8.26,10.69411421
DB12096,-8.26,18.51323986
DB07700,-8.26,21.76613522
DB08006,-8.26,20.46518683
DB16244,-8.24,36.01492023
DB07807,-8.24,23.70170832
DB09074,-8.24,24.96623087
DB13109,-8.24,24.80365872
DB18051,-8.23,21.45339608
DB15943,-8.23,20.06853843
DB04727,-8.22,34.35338616
DB04158,-8.22,83.39417315
DB12410,-8.22,52.05985188
DB04983,-8.22,71.20453858
DB17197,-8.21,23.61451554
DB08358,-8.2,21.79322839
DB14773,-8.2,35.26404786
DB14870,-8.2,27.79650259
DB03038,-8.2,41.76519275
DB14792,-8.2,36.50730896
DB08221,-8.19,23.67429757
DB04098,-8.19,49.80971813
DB15006,-8.19,23.34871221
DB11691,-8.19,49.06349421
DB11274,-8.18,41.41623282
DB12225,-8.18,35.90444732
DB11841,-8.18,30.45805049
DB14894,-8.18,32.59943295
DB06717,-8.18,46.51952362
DB12297,-8.18,47.28609943
DB11925,-8.17,20.94634247
DB11778,-8.17,27.44019794
DB16657,-8.17,43.67736363
DB01359,-8.17,11.59215522
DB03638,-8.16,26.78165436
DB08995,-8.16,53.74343061
DB04289,-8.16,22.02554917
DB14850,-8.16,35.20722556
DB17549,-8.14,45.43019605
DB03632,-8.14,54.08467364
DB02705,-8.14,20.16290903
DB01051,-8.14,17.2241776
DB12222,-8.13,25.33346605
DB17757,-8.13,40.27961302
DB16292,-8.13,9.16658783
DB04739,-8.13,34.08321977
DB12760,-8.13,35.30642605
DB15245,-8.13,36.18134212
DB17030,-8.13,36.56176996
DB02483,-8.13,19.98453879
DB06888,-8.13,28.69144106
DB15190,-8.13,34.86303353
DB04514,-8.13,54.0090282
DB06091,-8.12,13.01288486
DB17557,-8.12,29.97432899
DB15305,-8.12,18.54734588
DB04301,-8.12,18.6080246
DB16299,-8.12,26.82722402
DB13104,-8.11,34.55781889
DB18478,-8.11,41.39728069
DB12703,-8.11,34.44362354
DB18095,-8.11,33.8069675
DB08164,-8.1,35.52390671
DB05984,-8.1,22.94964862
DB08274,-8.1,15.0370822
DB07142,-8.1,25.40427542
DB01876,-8.1,8.313759804
